Diet;Gene;Mouse;ARC;Cell ID;X;Y
5;aldh_all;1;4;58;327.555;105.062
5;aldh_all;1;4;59;365.92;31.361
5;aldh_all;1;4;60;371.725;10.664
5;aldh_all;1;4;61;367.939;10.664
5;aldh_all;1;4;62;401.887;13.44
5;aldh_all;1;4;63;391.791;4.354
5;aldh_all;1;4;64;442.271;3.092
5;aldh_all;1;5;1;69.663;370.652
5;aldh_all;1;5;2;64.173;368.696
5;aldh_all;1;5;3;18.488;333.612
5;aldh_all;1;5;4;67.959;342.699
5;aldh_all;1;5;5;103.548;327.302
5;aldh_all;1;5;6;108.848;325.535
5;aldh_all;1;5;7;129.545;311.148
5;aldh_all;1;5;8;52.058;301.305
5;aldh_all;1;5;9;52.815;296.257
5;aldh_all;1;5;10;113.139;277.327
5;aldh_all;1;5;11;131.564;272.026
5;aldh_all;1;5;12;3.597;247.291
5;aldh_all;1;5;13;4.354;243
5;aldh_all;1;5;14;17.479;252.339
5;aldh_all;1;5;15;12.683;231.389
5;aldh_all;1;5;16;42.719;229.118
5;aldh_all;1;5;17;84.618;236.185
5;aldh_all;1;5;18;62.154;200.596
5;aldh_all;1;5;19;57.611;199.082
5;aldh_all;1;5;20;103.043;197.568
5;aldh_all;1;5;21;54.834;181.919
5;aldh_all;1;5;22;56.096;176.871
5;aldh_all;1;5;23;7.13;164.251
5;aldh_all;1;5;24;3.344;160.212
5;aldh_all;1;5;25;7.383;119.071
5;aldh_all;1;5;26;3.092;122.857
5;aldh_all;1;5;27;45.495;126.643
5;aldh_all;1;5;28;47.262;122.857
5;aldh_all;1;5;29;87.899;142.544
5;aldh_all;1;5;30;84.113;144.058
5;aldh_all;1;5;31;168.415;169.299
5;aldh_all;1;5;32;164.629;170.308
5;aldh_all;1;5;33;65.94;84.365
5;aldh_all;1;5;34;1.83;41.709
5;aldh_all;1;5;35;120.711;24.798
5;aldh_all;1;5;36;116.42;22.779
5;aldh_all;1;5;37;120.459;19.498
5;aldh_all;1;5;38;96.733;1.578
5;aldh_all;1;5;39;132.069;5.364
5;aldh_all;1;5;40;150.495;3.849
5;aldh_all;1;5;41;155.29;19.246
5;aldh_all;1;5;42;128.283;64.173
5;aldh_all;1;5;43;153.523;77.55
5;aldh_all;1;5;44;174.22;75.784
5;aldh_all;1;5;45;236.059;162.989
5;aldh_all;1;5;46;288.306;176.366
5;aldh_all;1;5;47;262.813;146.835
5;aldh_all;1;5;48;265.59;138.758
5;aldh_all;1;5;49;314.051;133.457
5;aldh_all;1;5;50;318.594;138.758
5;aldh_all;1;5;51;270.386;81.084
5;aldh_all;1;5;52;276.443;82.599
5;aldh_all;1;5;53;237.826;52.31
5;aldh_all;1;5;54;240.35;35.399
5;aldh_all;1;5;55;242.621;37.671
5;aldh_all;1;5;56;325.662;11.674
5;aldh_all;1;5;57;327.681;19.246
5;aldh_all;1;5;58;345.223;74.017
5;aldh_all;1;5;59;366.424;41.962
5;aldh_all;1;5;60;360.872;19.75
5;aldh_all;1;5;61;394.441;55.592
5;aldh_all;1;5;62;431.292;31.109
5;aldh_all;1;6;1;51.111;349.45
5;aldh_all;1;6;2;13.062;312.537
5;aldh_all;1;6;3;8.14;308.372
5;aldh_all;1;6;4;21.012;243.252
5;aldh_all;1;6;5;25.556;239.845
5;aldh_all;1;6;6;35.021;185.326
5;aldh_all;1;6;7;67.959;220.158
5;aldh_all;1;6;8;133.836;218.265
5;aldh_all;1;6;9;130.05;222.429
5;aldh_all;1;6;10;154.281;213.343
5;aldh_all;1;6;11;230.38;213.343
5;aldh_all;1;6;12;16.848;127.4
5;aldh_all;1;6;13;15.333;89.54
5;aldh_all;1;6;14;14.198;83.861
5;aldh_all;1;6;15;14.955;53.194
5;aldh_all;1;6;16;0.568;30.099
5;aldh_all;1;6;17;42.971;37.671
5;aldh_all;1;6;18;52.436;28.963
5;aldh_all;1;6;19;97.49;27.07
5;aldh_all;1;6;20;100.14;31.235
5;aldh_all;1;6;21;105.441;43.35
5;aldh_all;1;6;22;127.4;29.72
5;aldh_all;1;6;23;128.914;25.177
5;aldh_all;1;6;24;135.729;39.943
5;aldh_all;1;6;25;124.75;7.004
5;aldh_all;1;6;26;130.807;1.704
5;aldh_all;1;6;27;141.408;1.704
5;aldh_all;1;6;28;173.589;24.42
5;aldh_all;1;6;29;172.832;27.827
5;aldh_all;1;6;30;169.425;29.342
5;aldh_all;1;6;31;173.589;69.474
5;aldh_all;1;6;32;188.734;88.025
5;aldh_all;1;6;33;136.865;97.49
5;aldh_all;1;6;34;140.272;92.568
5;aldh_all;1;6;35;107.713;111.12
5;aldh_all;1;6;36;111.12;109.227
5;aldh_all;1;6;37;150.495;109.227
5;aldh_all;1;6;38;144.816;109.227
5;aldh_all;1;6;39;227.351;131.564
5;aldh_all;1;6;40;278.084;125.885
5;aldh_all;1;6;41;275.812;67.959
5;aldh_all;1;6;42;247.796;38.05
5;aldh_all;1;6;43;251.203;8.519
5;aldh_all;1;6;44;249.31;6.626
5;aldh_all;1;6;45;279.598;8.897
5;aldh_all;1;6;46;312.158;142.165
5;aldh_all;1;6;47;307.993;147.466
5;aldh_all;1;6;48;308.372;141.787
5;aldh_all;1;6;49;350.018;108.091
5;aldh_all;1;6;50;354.94;111.877
5;aldh_all;1;6;51;328.817;74.395
5;aldh_all;1;6;52;343.582;92.947
5;aldh_all;1;7;1;15.144;337.335
5;aldh_all;1;7;2;140.399;295.878
5;aldh_all;1;7;3;3.597;306.227
5;aldh_all;1;7;4;22.274;229.37
5;aldh_all;1;7;5;25.808;193.529
5;aldh_all;1;7;6;19.75;186.714
5;aldh_all;1;7;7;21.517;174.347
5;aldh_all;1;7;8;19.246;170.308
5;aldh_all;1;7;9;52.563;170.056
5;aldh_all;1;7;10;50.796;165.513
5;aldh_all;1;7;11;62.154;177.375
5;aldh_all;1;7;12;25.051;140.777
5;aldh_all;1;7;13;20.255;141.282
5;aldh_all;1;7;14;28.08;109.227
5;aldh_all;1;7;15;24.041;109.732
5;aldh_all;1;7;16;10.664;88.278
5;aldh_all;1;7;17;70.483;97.112
5;aldh_all;1;7;18;127.021;93.83
5;aldh_all;1;7;19;135.098;128.662
5;aldh_all;1;7;20;1.83;53.194
5;aldh_all;1;7;21;4.354;44.36
5;aldh_all;1;7;22;61.397;69.852
5;aldh_all;1;7;23;58.62;73.638
5;aldh_all;1;7;24;110.11;65.561
5;aldh_all;1;7;25;109.606;51.427
5;aldh_all;1;7;26;134.593;32.497
5;aldh_all;1;7;27;106.324;28.711
5;aldh_all;1;7;28;105.315;20.508
5;aldh_all;1;7;29;95.219;20.255
5;aldh_all;1;7;30;97.49;4.859
5;aldh_all;1;7;31;96.481;9.907
5;aldh_all;1;7;32;84.618;4.606
5;aldh_all;1;7;33;72.502;17.731
5;aldh_all;1;7;34;72.502;22.779
5;aldh_all;1;7;35;47.515;22.274
5;aldh_all;1;7;36;42.467;29.342
5;aldh_all;1;7;37;129.545;6.373
5;aldh_all;1;7;38;161.853;71.998
5;aldh_all;1;7;39;181.288;53.825
5;aldh_all;1;7;40;183.559;148.223
5;aldh_all;1;7;41;226.594;214.479
5;aldh_all;1;7;42;235.302;138.758
5;aldh_all;1;7;43;204.004;69.095
5;aldh_all;1;7;44;200.975;63.29
5;aldh_all;1;7;45;237.068;78.181
5;aldh_all;1;7;46;277.958;60.009
5;aldh_all;1;7;47;297.393;159.455
5;aldh_all;1;7;48;223.439;23.284
5;aldh_all;1;7;49;214.352;20.255
5;aldh_all;1;7;50;320.866;11.169
5;aldh_all;1;7;51;388.762;16.469
5;aldh_all;1;7;52;322.633;65.688
5;aldh_all;1;7;53;329.195;119.954
5;aldh_all;1;7;54;412.362;67.202
5;aldh_all;1;7;55;411.1;61.649
5;aldh_all;1;7;56;414.381;43.476
5;aldh_all;1;7;57;432.364;2.272
5;aldh_all;1;8;1;31.424;286.602
5;aldh_all;1;8;2;168.668;276.948
5;aldh_all;1;8;3;28.206;245.903
5;aldh_all;1;8;4;78.56;244.388
5;aldh_all;1;8;5;78.56;237.195
5;aldh_all;1;8;6;76.288;206.149
5;aldh_all;1;8;7;111.877;166.017
5;aldh_all;1;8;8;87.142;133.71
5;aldh_all;1;8;9;88.909;128.662
5;aldh_all;1;8;10;73.26;107.208
5;aldh_all;1;8;11;73.26;100.14
5;aldh_all;1;8;12;1.83;81.21
5;aldh_all;1;8;13;74.017;78.686
5;aldh_all;1;8;14;145.951;136.234
5;aldh_all;1;8;15;160.591;121.595
5;aldh_all;1;8;16;130.807;104.179
5;aldh_all;1;8;17;131.564;109.227
5;aldh_all;1;8;18;152.261;84.744
5;aldh_all;1;8;19;161.853;84.239
5;aldh_all;1;8;20;120.459;74.017
5;aldh_all;1;8;21;99.257;68.716
5;aldh_all;1;8;22;77.298;48.019
5;aldh_all;1;8;23;42.719;19.246
5;aldh_all;1;8;24;26.06;17.226
5;aldh_all;1;8;25;29.342;12.178
5;aldh_all;1;8;26;7.635;7.383
5;aldh_all;1;8;27;95.471;8.392
5;aldh_all;1;8;28;101.024;10.412
5;aldh_all;1;8;29;124.75;10.412
5;aldh_all;1;8;30;131.06;4.101
5;aldh_all;1;8;31;127.021;1.325
5;aldh_all;1;8;32;166.901;2.082
5;aldh_all;1;8;33;170.687;40.7
5;aldh_all;1;8;34;169.677;45.748
5;aldh_all;1;8;35;171.192;57.358
5;aldh_all;1;8;36;180.278;67.707
5;aldh_all;1;8;37;183.685;49.786
5;aldh_all;1;8;38;225.332;25.808
5;aldh_all;1;8;39;224.07;21.517
5;aldh_all;1;8;40;265.211;50.796
5;aldh_all;1;8;41;269.25;52.815
5;aldh_all;1;8;42;282.375;164.503
5;aldh_all;1;8;43;359.61;103.043
5;aldh_all;1;8;44;359.61;107.586
5;aldh_all;1;8;45;367.939;32.875
5;aldh_all;1;8;46;342.951;24.798
5;aldh_all;1;8;47;337.398;23.284
5;aldh_all;1;8;48;373.996;20.508
5;aldh_all;1;8;49;370.21;21.012
5;aldh_all;1;8;50;382.073;8.897
5;aldh_all;1;8;51;378.54;6.878
5;aldh_all;1;8;52;399.994;8.645
5;aldh_all;1;8;53;419.681;59.882
5;aldh_all;1;8;54;451.484;10.916
5;aldh_all;1;8;55;452.746;7.383
5;aldh_all;1;8;56;458.551;4.354
5;aldh_all;2;1;1;3.407;395.64
5;aldh_all;2;1;2;25.808;355.824
5;aldh_all;2;1;3;30.099;327.807
5;aldh_all;2;1;4;142.923;281.365
5;aldh_all;2;1;5;153.523;275.055
5;aldh_all;2;1;6;148.728;249.31
5;aldh_all;2;1;7;87.142;240.602
5;aldh_all;2;1;8;82.094;241.107
5;aldh_all;2;1;9;75.279;207.79
5;aldh_all;2;1;10;49.029;229.749
5;aldh_all;2;1;11;2.335;177.375
5;aldh_all;2;1;12;56.096;157.688
5;aldh_all;2;1;13;3.092;110.741
5;aldh_all;2;1;14;11.674;64.804
5;aldh_all;2;1;15;14.702;61.018
5;aldh_all;2;1;16;57.863;116.547
5;aldh_all;2;1;17;77.803;120.837
5;aldh_all;2;1;18;73.764;118.313
5;aldh_all;2;1;19;116.925;88.782
5;aldh_all;2;1;20;118.187;83.734
5;aldh_all;2;1;21;90.171;69.095
5;aldh_all;2;1;22;91.685;63.795
5;aldh_all;2;1;23;78.56;31.235
5;aldh_all;2;1;24;101.024;23.663
5;aldh_all;2;1;25;67.454;19.877
5;aldh_all;2;1;26;67.454;9.023
5;aldh_all;2;1;27;74.017;7.761
5;aldh_all;2;1;28;21.517;18.867
5;aldh_all;2;1;29;134.593;44.612
5;aldh_all;2;1;30;128.788;46.126
5;aldh_all;2;1;31;144.437;44.864
5;aldh_all;2;1;32;152.009;51.427
5;aldh_all;2;1;33;149.737;54.456
5;aldh_all;2;1;34;160.338;117.809
5;aldh_all;2;1;35;132.574;142.544
5;aldh_all;2;1;36;182.55;168.92
5;aldh_all;2;1;37;141.408;185.578
5;aldh_all;2;1;38;177.754;139.137
5;aldh_all;2;1;39;191.636;80.706
5;aldh_all;2;1;40;196.179;78.181
5;aldh_all;2;1;41;193.403;37.545
5;aldh_all;2;1;42;191.636;41.836
5;aldh_all;2;1;43;205.518;37.04
5;aldh_all;2;1;44;228.234;14.324
5;aldh_all;2;1;45;232.778;8.519
5;aldh_all;2;1;46;229.244;7.509
5;aldh_all;2;1;47;254.737;38.554
5;aldh_all;2;1;48;249.436;39.816
5;aldh_all;2;1;49;210.314;74.395
5;aldh_all;2;1;50;208.799;78.434
5;aldh_all;2;1;51;226.72;100.393
5;aldh_all;2;1;52;229.749;105.441
5;aldh_all;2;1;53;202.237;153.145
5;aldh_all;2;1;54;220.662;166.27
5;aldh_all;2;1;55;217.634;170.308
5;aldh_all;2;1;56;218.896;220.284
5;aldh_all;2;1;57;263.823;193.277
5;aldh_all;2;1;58;265.085;152.135
5;aldh_all;2;1;59;249.689;167.784
5;aldh_all;2;1;60;286.287;172.958
5;aldh_all;2;1;61;309.508;110.363
5;aldh_all;2;1;62;316.323;110.11
5;aldh_all;2;1;63;355.445;118.692
5;aldh_all;2;1;64;364.784;110.868
5;aldh_all;2;1;65;364.279;91.18
5;aldh_all;2;1;66;369.579;89.666
5;aldh_all;2;1;67;359.736;82.094
5;aldh_all;2;1;68;364.784;76.541
5;aldh_all;2;1;69;312.284;38.807
5;aldh_all;2;1;70;309.76;43.35
5;aldh_all;2;1;71;287.549;41.331
5;aldh_all;2;1;72;282.248;41.331
5;aldh_all;2;1;73;306.479;20.886
5;aldh_all;2;1;74;385.039;47.515
5;aldh_all;2;1;75;388.825;38.428
5;aldh_all;2;1;76;406.619;33.696
5;aldh_all;2;1;77;403.969;8.14
5;aldh_all;2;1;78;367.813;4.733
5;aldh_all;2;1;79;363.08;3.975
5;aldh_all;2;1;80;459.435;1.893
5;aldh_all;2;2;1;15.144;405.105
5;aldh_all;2;2;2;14.45;399.994
5;aldh_all;2;2;3;31.866;396.713
5;aldh_all;2;2;4;22.022;322.507
5;aldh_all;2;2;5;37.419;308.624
5;aldh_all;2;2;6;38.428;304.334
5;aldh_all;2;2;7;40.7;334.117
5;aldh_all;2;2;8;16.469;275.56
5;aldh_all;2;2;9;60.892;240.223
5;aldh_all;2;2;10;38.176;206.149
5;aldh_all;2;2;11;40.952;198.83
5;aldh_all;2;2;12;54.33;198.83
5;aldh_all;2;2;13;59.63;196.306
5;aldh_all;2;2;14;6.626;133.962
5;aldh_all;2;2;15;5.111;63.542
5;aldh_all;2;2;16;67.202;67.202
5;aldh_all;2;2;17;72.755;24.294
5;aldh_all;2;2;18;70.988;27.323
5;aldh_all;2;2;19;112.382;36.661
5;aldh_all;2;2;20;89.413;4.354
5;aldh_all;2;2;21;83.356;2.082
5;aldh_all;2;2;22;117.178;4.859
5;aldh_all;2;2;23;132.826;39.69
5;aldh_all;2;2;24;166.901;3.849
5;aldh_all;2;2;25;135.098;67.707
5;aldh_all;2;2;26;116.42;70.231
5;aldh_all;2;2;27;111.12;76.541
5;aldh_all;2;2;28;103.548;104.053
5;aldh_all;2;2;29;98.5;105.315
5;aldh_all;2;2;30;70.483;95.976
5;aldh_all;2;2;31;113.139;130.555
5;aldh_all;2;2;32;105.315;132.574
5;aldh_all;2;2;33;119.702;169.172
5;aldh_all;2;2;34;95.976;226.846
5;aldh_all;2;2;35;89.918;227.856
5;aldh_all;2;2;36;108.091;240.476
5;aldh_all;2;2;37;68.969;280.608
5;aldh_all;2;2;38;113.896;279.851
5;aldh_all;2;2;39;107.334;313.041
5;aldh_all;2;2;40;136.36;303.955
5;aldh_all;2;2;41;162.105;290.073
5;aldh_all;2;2;42;141.408;263.823
5;aldh_all;2;2;43;149.737;238.961
5;aldh_all;2;2;44;163.367;209.43
5;aldh_all;2;2;45;167.406;154.407
5;aldh_all;2;2;46;170.687;110.11
5;aldh_all;2;2;47;167.91;78.308
5;aldh_all;2;2;48;166.396;82.599
5;aldh_all;2;2;49;156.047;66.192
5;aldh_all;2;2;50;187.85;73.26
5;aldh_all;2;2;51;211.702;203.878
5;aldh_all;2;2;52;208.168;203.373
5;aldh_all;2;2;53;231.894;181.414
5;aldh_all;2;2;54;235.68;185.957
5;aldh_all;2;2;55;247.038;169.551
5;aldh_all;2;2;56;244.767;161.222
5;aldh_all;2;2;57;231.389;129.671
5;aldh_all;2;2;58;215.741;106.703
5;aldh_all;2;2;59;237.195;113.518
5;aldh_all;2;2;60;199.082;91.559
5;aldh_all;2;2;61;212.459;66.319
5;aldh_all;2;2;62;259.406;99.383
5;aldh_all;2;2;63;255.872;94.84
5;aldh_all;2;2;64;271.017;88.53
5;aldh_all;2;2;65;267.483;83.734
5;aldh_all;2;2;66;299.033;106.451
5;aldh_all;2;2;67;303.829;103.926
5;aldh_all;2;2;68;304.334;107.208
5;aldh_all;2;2;69;269.502;41.709
5;aldh_all;2;2;70;209.935;30.099
5;aldh_all;2;2;71;232.651;10.664
5;aldh_all;2;2;72;303.829;15.207
5;aldh_all;2;2;73;377.656;100.519
5;aldh_all;2;2;74;355.193;95.976
5;aldh_all;2;2;75;346.106;71.998
5;aldh_all;2;2;76;367.813;39.943
5;aldh_all;2;2;77;368.822;35.904
5;aldh_all;2;2;78;424.855;56.601
5;aldh_all;2;2;79;376.394;3.344
5;aldh_all;2;2;80;401.635;3.597
5;aldh_all;2;3;1;53.004;367.245
5;aldh_all;2;3;2;22.779;340.553
5;aldh_all;2;3;3;18.236;340.553
5;aldh_all;2;3;4;84.365;306.227
5;aldh_all;2;3;5;95.471;299.159
5;aldh_all;2;3;6;5.868;273.162
5;aldh_all;2;3;7;35.147;265.59
5;aldh_all;2;3;8;33.128;261.804
5;aldh_all;2;3;9;27.323;258.018
5;aldh_all;2;3;10;36.661;194.665
5;aldh_all;2;3;11;72.25;185.705
5;aldh_all;2;3;12;43.224;137.496
5;aldh_all;2;3;13;69.221;145.825
5;aldh_all;2;3;14;99.509;161.222
5;aldh_all;2;3;15;97.238;117.935
5;aldh_all;2;3;16;116.925;121.468
5;aldh_all;2;3;17;30.856;62.28
5;aldh_all;2;3;18;43.224;50.922
5;aldh_all;2;3;19;26.565;32.749
5;aldh_all;2;3;20;23.536;35.778
5;aldh_all;2;3;21;38.933;29.216
5;aldh_all;2;3;22;76.288;57.232
5;aldh_all;2;3;23;77.046;35.021
5;aldh_all;2;3;24;68.464;21.643
5;aldh_all;2;3;25;80.579;24.925
5;aldh_all;2;3;26;86.889;22.401
5;aldh_all;2;3;27;103.8;24.167
5;aldh_all;2;3;28;98.5;29.468
5;aldh_all;2;3;29;102.286;25.934
5;aldh_all;2;3;30;123.74;10.79
5;aldh_all;2;3;31;121.216;5.237
5;aldh_all;2;3;32;158.824;8.014
5;aldh_all;2;3;33;162.105;9.276
5;aldh_all;2;3;34;163.62;34.264
5;aldh_all;2;3;35;124.75;64.804
5;aldh_all;2;3;36;128.536;62.28
5;aldh_all;2;3;37;133.331;70.105
5;aldh_all;2;3;38;133.331;66.571
5;aldh_all;2;3;39;177.502;65.309
5;aldh_all;2;3;40;172.454;66.066
5;aldh_all;2;3;41;160.843;97.364
5;aldh_all;2;3;42;96.985;194.917
5;aldh_all;2;3;43;98.5;233.03
5;aldh_all;2;3;44;124.75;249.941
5;aldh_all;2;3;45;131.817;247.669
5;aldh_all;2;3;46;136.613;225.206
5;aldh_all;2;3;47;171.696;249.562
5;aldh_all;2;3;48;176.24;218.517
5;aldh_all;2;3;49;180.53;217.003
5;aldh_all;2;3;50;189.112;206.654
5;aldh_all;2;3;51;189.365;200.849
5;aldh_all;2;3;52;181.54;176.366
5;aldh_all;2;3;53;175.987;175.609
5;aldh_all;2;3;54;224.953;233.535
5;aldh_all;2;3;55;217.886;207.033
5;aldh_all;2;3;56;198.956;186.083
5;aldh_all;2;3;57;209.052;182.045
5;aldh_all;2;3;58;255.746;198.199
5;aldh_all;2;3;59;251.708;200.723
5;aldh_all;2;3;60;273.919;170.434
5;aldh_all;2;3;61;223.186;148.728
5;aldh_all;2;3;62;249.689;144.689
5;aldh_all;2;3;63;208.799;120.459
5;aldh_all;2;3;64;195.675;87.394
5;aldh_all;2;3;65;198.451;83.356
5;aldh_all;2;3;66;259.28;102.538
5;aldh_all;2;3;67;258.018;105.819
5;aldh_all;2;3;68;257.261;111.877
5;aldh_all;2;3;69;253.979;46.379
5;aldh_all;2;3;70;249.689;32.497
5;aldh_all;2;3;71;251.96;28.458
5;aldh_all;2;3;72;303.829;137.496
5;aldh_all;2;3;73;340.427;89.54
5;aldh_all;2;3;74;325.031;79.696
5;aldh_all;2;3;75;299.538;57.737
5;aldh_all;2;3;76;309.382;4.733
5;aldh_all;2;3;77;408.323;62.28
5;aldh_all;2;3;78;415.895;27.196
5;aldh_all;2;3;79;473.695;5.742
5;aldh_all;2;4;1;9.844;377.467
5;aldh_all;2;4;2;16.469;365.541
5;aldh_all;2;4;3;30.856;378.414
5;aldh_all;2;4;4;58.116;357.969
5;aldh_all;2;4;5;6.626;227.351
5;aldh_all;2;4;6;0.947;229.623
5;aldh_all;2;4;7;91.433;276.569
5;aldh_all;2;4;8;117.556;313.294
5;aldh_all;2;4;9;144.058;291.335
5;aldh_all;2;4;10;167.532;280.355
5;aldh_all;2;4;11;167.153;284.52
5;aldh_all;2;4;12;183.054;269.376
5;aldh_all;2;4;13;181.161;272.783
5;aldh_all;2;4;14;61.902;212.585
5;aldh_all;2;4;15;53.951;182.297
5;aldh_all;2;4;16;27.449;138.001
5;aldh_all;2;4;17;29.342;131.564
5;aldh_all;2;4;18;68.338;109.606
5;aldh_all;2;4;19;30.478;58.116
5;aldh_all;2;4;20;25.177;60.766
5;aldh_all;2;4;21;28.585;29.342
5;aldh_all;2;4;22;91.054;47.136
5;aldh_all;2;4;23;77.424;28.963
5;aldh_all;2;4;24;103.548;19.877
5;aldh_all;2;4;25;121.342;18.362
5;aldh_all;2;4;26;133.079;1.704
5;aldh_all;2;4;27;136.486;5.49
5;aldh_all;2;4;28;103.926;42.593
5;aldh_all;2;4;29;118.692;45.243
5;aldh_all;2;4;30;115.285;44.486
5;aldh_all;2;4;31;130.429;50.922
5;aldh_all;2;4;32;117.556;65.309
5;aldh_all;2;4;33;116.042;70.609
5;aldh_all;2;4;34;161.096;33.885
5;aldh_all;2;4;35;156.174;30.856
5;aldh_all;2;4;36;184.569;14.198
5;aldh_all;2;4;37;180.404;13.44
5;aldh_all;2;4;38;204.635;36.914
5;aldh_all;2;4;39;220.536;30.856
5;aldh_all;2;4;40;224.322;11.547
5;aldh_all;2;4;41;250.446;12.305
5;aldh_all;2;4;42;251.582;31.613
5;aldh_all;2;4;43;264.075;34.642
5;aldh_all;2;4;44;265.968;24.041
5;aldh_all;2;4;45;270.133;26.691
5;aldh_all;2;4;46;279.22;50.165
5;aldh_all;2;4;47;275.055;48.65
5;aldh_all;2;4;48;225.079;62.28
5;aldh_all;2;4;49;183.433;135.351
5;aldh_all;2;4;50;116.42;123.992
5;aldh_all;2;4;51;131.943;144.058
5;aldh_all;2;4;52;101.655;166.396
5;aldh_all;2;4;53;128.536;180.404
5;aldh_all;2;4;54;145.194;204.256
5;aldh_all;2;4;55;163.367;189.869
5;aldh_all;2;4;56;192.898;127.021
5;aldh_all;2;4;57;211.071;123.992
5;aldh_all;2;4;58;211.071;134.972
5;aldh_all;2;4;59;252.339;104.684
5;aldh_all;2;4;60;251.203;109.984
5;aldh_all;2;4;61;276.191;99.005
5;aldh_all;2;4;62;290.578;105.062
5;aldh_all;2;4;63;237.195;158.067
5;aldh_all;2;4;64;278.841;154.659
5;aldh_all;2;4;65;282.248;170.561
5;aldh_all;2;4;66;231.894;206.906
5;aldh_all;2;4;67;213.343;239.088
5;aldh_all;2;4;68;309.129;145.573
5;aldh_all;2;4;69;308.372;28.963
5;aldh_all;2;4;70;359.105;14.955
5;aldh_all;2;4;71;390.15;13.062
5;aldh_all;2;4;72;405.294;38.05
5;aldh_all;2;4;73;398.479;41.078
5;aldh_all;2;4;74;398.101;72.502
5;aldh_all;2;4;75;402.644;77.424
5;aldh_all;2;5;1;17.037;340.364
5;aldh_all;2;5;2;20.76;306.1
5;aldh_all;2;5;3;25.808;305.596
5;aldh_all;2;5;4;60.892;311.148
5;aldh_all;2;5;5;55.844;307.615
5;aldh_all;2;5;6;75.531;306.605
5;aldh_all;2;5;7;72.502;303.829
5;aldh_all;2;5;8;102.286;317.711
5;aldh_all;2;5;9;130.302;297.771
5;aldh_all;2;5;10;136.108;288.432
5;aldh_all;2;5;11;143.68;254.358
5;aldh_all;2;5;12;147.466;250.572
5;aldh_all;2;5;13;70.988;264.959
5;aldh_all;2;5;14;52.31;225.584
5;aldh_all;2;5;15;85.88;212.459
5;aldh_all;2;5;16;65.94;186.714
5;aldh_all;2;5;17;115.158;186.967
5;aldh_all;2;5;18;126.516;208.926
5;aldh_all;2;5;19;134.593;210.188
5;aldh_all;2;5;20;65.309;147.844
5;aldh_all;2;5;21;49.786;97.49
5;aldh_all;2;5;22;38.428;75.91
5;aldh_all;2;5;23;46;61.018
5;aldh_all;2;5;24;27.323;12.809
5;aldh_all;2;5;25;78.055;29.468
5;aldh_all;2;5;26;95.723;28.458
5;aldh_all;2;5;27;112.887;28.963
5;aldh_all;2;5;28;128.031;5.742
5;aldh_all;2;5;29;127.526;16.343
5;aldh_all;2;5;30;142.923;14.576
5;aldh_all;2;5;31;166.144;14.071
5;aldh_all;2;5;32;160.086;14.829
5;aldh_all;2;5;33;168.163;2.208
5;aldh_all;2;5;34;144.689;44.36
5;aldh_all;2;5;35;153.019;43.602
5;aldh_all;2;5;36;124.497;60.261
5;aldh_all;2;5;37;152.009;57.485
5;aldh_all;2;5;38;156.047;59.756
5;aldh_all;2;5;39;125.254;76.667
5;aldh_all;2;5;40;140.903;110.741
5;aldh_all;2;5;41;91.937;111.751
5;aldh_all;2;5;42;172.454;119.449
5;aldh_all;2;5;43;166.775;119.828
5;aldh_all;2;5;44;172.075;106.198
5;aldh_all;2;5;45;208.042;116.799
5;aldh_all;2;5;46;206.528;120.964
5;aldh_all;2;5;47;215.614;116.799
5;aldh_all;2;5;48;230.758;164.124
5;aldh_all;2;5;49;229.244;173.211
5;aldh_all;2;5;50;245.145;128.914
5;aldh_all;2;5;51;248.931;126.264
5;aldh_all;2;5;52;268.619;108.848
5;aldh_all;2;5;53;237.952;52.436
5;aldh_all;2;5;54;233.787;49.786
5;aldh_all;2;5;55;251.203;15.712
5;aldh_all;2;5;56;253.853;180.404
5;aldh_all;2;5;57;227.73;212.964
5;aldh_all;2;5;58;201.985;253.096
5;aldh_all;2;5;59;307.993;97.869
5;aldh_all;2;5;60;304.965;94.083
5;aldh_all;2;5;61;333.36;85.375
5;aldh_all;2;5;62;346.989;125.507
5;aldh_all;2;5;63;349.64;120.964
5;aldh_all;2;5;64;372.734;100.898
5;aldh_all;2;5;65;401.13;72.124
5;aldh_all;2;5;66;383.335;67.959
5;aldh_all;2;5;67;417.788;42.593
5;aldh_all;2;5;68;390.529;32.371
5;aldh_all;2;5;69;384.471;28.206
5;aldh_all;2;5;70;322.759;29.72
5;aldh_all;2;5;71;317.08;26.691
5;aldh_all;2;5;72;329.952;17.605
5;aldh_all;2;5;73;339.796;17.226
5;aldh_all;2;5;74;345.98;17.605
5;aldh_all;2;5;75;241.233;15.333
5;aldh_all;2;6;1;17.794;404.726
5;aldh_all;2;6;2;32.875;381.19
5;aldh_all;2;6;3;75.026;348.883
5;aldh_all;2;6;4;72.755;350.145
5;aldh_all;2;6;5;42.971;314.177
5;aldh_all;2;6;6;124.497;297.897
5;aldh_all;2;6;7;123.74;286.287
5;aldh_all;2;6;8;85.627;281.744
5;aldh_all;2;6;9;55.592;269.628
5;aldh_all;2;6;10;52.563;270.89
5;aldh_all;2;6;11;9.15;236.942
5;aldh_all;2;6;12;14.45;227.856
